mode,n,family,paper_role,amplitude_MHz,duration_ns,target_probability,return_probability,leakage_probability,dominant_basis_states,solver_failure
readout,1,cosine_squared,smooth ramp alternative to a square pulse,6.0,20.0,0.46857808567114123,0.5314219143288588,0.0,[('|f,0,0>', 0.5314219143288588), ('|g,1,0>', 0.46857808567114123)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,6.0,30.0,0.8186836401851051,0.18131635981489497,0.0,[('|g,1,0>', 0.8186836401851051), ('|f,0,0>', 0.18131635981489497)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,6.0,40.0,0.9960527289888511,0.003947271011148972,0.0,[('|g,1,0>', 0.9960527289888511), ('|f,0,0>', 0.003947271011148972)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,6.0,50.0,0.9045573146614193,0.09544268533858082,0.0,[('|g,1,0>', 0.9045573146614193), ('|f,0,0>', 0.09544268533858082)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,6.0,60.0,0.5937736395217202,0.4062263604782799,0.0,[('|g,1,0>', 0.5937736395217202), ('|f,0,0>', 0.4062263604782799)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,6.0,80.0,0.015742908286016936,0.9842570917139831,0.0,[('|f,0,0>', 0.9842570917139831), ('|g,1,0>', 0.015742908286016936)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,8.0,20.0,0.7128574685813156,0.28714253141868445,0.0,[('|g,1,0>', 0.7128574685813156), ('|f,0,0>', 0.28714253141868445)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,8.0,30.0,0.9960512215719209,0.003948778428078986,7.19910242530375e-17,[('|g,1,0>', 0.9960512215719209), ('|f,0,0>', 0.003948778428078986)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,8.0,40.0,0.8187723957567856,0.1812276042432145,0.0,[('|g,1,0>', 0.8187723957567856), ('|f,0,0>', 0.1812276042432145)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,8.0,50.0,0.34557566385980915,0.654424336140191,0.0,[('|f,0,0>', 0.654424336140191), ('|g,1,0>', 0.34557566385980915)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,8.0,60.0,0.01573490715012416,0.9842650928498756,2.220446049250313e-16,[('|f,0,0>', 0.9842650928498756), ('|g,1,0>', 0.01573490715012416)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,8.0,80.0,0.5935538879815538,0.40644611201844627,0.0,[('|g,1,0>', 0.5935538879815538), ('|f,0,0>', 0.40644611201844627)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,10.0,20.0,0.904482813892897,0.09551718610710297,5.551115123125783e-17,[('|g,1,0>', 0.904482813892897), ('|f,0,0>', 0.09551718610710297)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,10.0,30.0,0.9045483121574003,0.09545168784259972,0.0,[('|g,1,0>', 0.9045483121574003), ('|f,0,0>', 0.09545168784259972)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,10.0,40.0,0.345581230664042,0.654418769335958,0.0,[('|f,0,0>', 0.654418769335958), ('|g,1,0>', 0.345581230664042)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,10.0,50.0,1.2699420184831968e-08,0.99999998730058,0.0,[('|f,0,0>', 0.99999998730058), ('|g,1,0>', 1.2699420184831968e-08)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,10.0,60.0,0.3453648100246892,0.6546351899753108,0.0,[('|f,0,0>', 0.6546351899753108), ('|g,1,0>', 0.3453648100246892)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,10.0,80.0,0.9046120914590954,0.09538790854090466,0.0,[('|g,1,0>', 0.9046120914590954), ('|f,0,0>', 0.09538790854090466)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,12.0,20.0,0.9960505139143034,0.0039494860856967495,0.0,[('|g,1,0>', 0.9960505139143034), ('|f,0,0>', 0.0039494860856967495)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,12.0,30.0,0.5937710698777408,0.40622893012225925,0.0,[('|g,1,0>', 0.5937710698777408), ('|f,0,0>', 0.40622893012225925)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,12.0,40.0,0.015735547801989415,0.9842644521980104,2.220446049250313e-16,[('|f,0,0>', 0.9842644521980104), ('|g,1,0>', 0.015735547801989415)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,12.0,50.0,0.34536945180450856,0.6546305481954917,0.0,[('|f,0,0>', 0.6546305481954917), ('|g,1,0>', 0.34536945180450856)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,12.0,60.0,0.9648357672555004,0.03516423274449947,1.734723475976807e-16,[('|g,1,0>', 0.9648357672555004), ('|f,0,0>', 0.03516423274449947)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,12.0,80.0,0.06195090461796957,0.9380490953820305,0.0,[('|f,0,0>', 0.9380490953820305), ('|g,1,0>', 0.06195090461796957)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,14.0,20.0,0.9649125780255383,0.03508742197446147,2.1510571102112408e-16,[('|g,1,0>', 0.9649125780255383), ('|f,0,0>', 0.03508742197446147)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,14.0,30.0,0.23217573553527868,0.7678242644647213,0.0,[('|f,0,0>', 0.7678242644647213), ('|g,1,0>', 0.23217573553527868)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,14.0,40.0,0.13542787845523682,0.8645721215447634,0.0,[('|f,0,0>', 0.8645721215447634), ('|g,1,0>', 0.13542787845523682)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,14.0,50.0,0.9044216374650148,0.09557836253498495,2.498001805406602e-16,[('|g,1,0>', 0.9044216374650148), ('|f,0,0>', 0.09557836253498495)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,14.0,60.0,0.7130604553927539,0.2869395446072458,3.3306690738754696e-16,[('|g,1,0>', 0.7130604553927539), ('|f,0,0>', 0.2869395446072458)],None
