rank,construction,ansatz,envelope,duration_ns,n_active,f_unitary,f_decoherence,f_practical,mean_abs_eps_z,mean_abs_eps_perp,parameter_count,study,case_id
114,basis-expanded,basis expanded,rich envelope,352.112676056338,2,0.8741594039082302,0.9813958904975115,0.8578964466352914,0.019217370363874914,0.7074486706607349,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT1p0
115,direct,reduced unitary direct,gaussian,1760.5633802816897,3,0.941843686095413,0.9103767869122359,0.8574326287211186,0.2597325758834541,0.15513847568028924,9,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT5p0
116,direct,native direct strict,gaussian,1760.5633802816897,3,0.9417268533099438,0.9103767869122359,0.8573262668652771,0.26683931035851466,0.1391741842926737,9,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT5p0
117,direct seed,gaussian seed,gaussian,352.112676056338,2,0.8726049675414183,0.9813958904975115,0.8563709291728623,0.07013965977379599,0.7111508138039762,6,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT1p0
118,direct seed,gaussian seed,gaussian,352.112676056338,2,0.8726049675414183,0.9813958904975115,0.8563709291728623,0.07013965977379599,0.7111508138039762,6,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na2_chiT1p0
119,rich envelope,complex envelope,rich envelope,352.112676056338,2,0.8685734142666672,0.9813958904975115,0.8524143793566998,0.014430739325578857,0.7367944924493937,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT1p0
120,direct seed,gaussian seed,gaussian,1760.5633802816897,3,0.9355496922886916,0.9103767869122359,0.85170272286251,0.2503283696953591,0.2057716873074342,9,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT5p0
121,two-segment direct,symmetric two segment,rich envelope,352.112676056338,3,0.863495956852785,0.9813958904975115,0.8474313835165398,0.49343621134185023,0.5014630938841851,18,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT1p0
122,rich envelope,complex envelope,rich envelope,1056.3380281690138,2,0.891664374361563,0.9452195710415633,0.8428186174470804,0.036586682541697425,0.6519851097606262,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT3p0
123,basis-expanded,basis expanded,rich envelope,1056.3380281690138,2,0.8896147679663615,0.9452195710415633,0.8408812893694041,0.036998547126548834,0.6578221492287425,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT3p0
124,direct,native direct strict,gaussian,352.112676056338,3,0.853230331146513,0.9813958904975115,0.8373567406350187,0.10647565165665511,0.745010107598771,9,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na3_chiT1p0
125,direct,reduced unitary direct,gaussian,352.112676056338,3,0.8531586975946412,0.9813958904975115,0.8372864397615901,0.09846138811715514,0.7422107479169323,9,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na3_chiT1p0
126,direct seed,gaussian seed,gaussian,1056.3380281690138,4,0.8813207968517472,0.9452195710415633,0.8330416655502173,0.23955093850925932,0.3567198173786305,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4101
127,direct seed,gaussian seed,gaussian,1056.3380281690138,4,0.8806834862713327,0.9452195710415633,0.8324392671167776,0.18699662323712207,0.3825127992137578,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4102
128,direct seed,gaussian seed,gaussian,1056.3380281690138,4,0.8798463751287329,0.9452195710415633,0.8316480132816553,0.3906913562640464,0.26158479759708364,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na4_chiT3p0
129,direct seed,gaussian seed,gaussian,1056.3380281690138,4,0.8783143129778704,0.9452195710415633,0.8301998781526081,0.39802267969463895,0.2565544707778878,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na4_chiT3p0
130,direct,native direct strict,gaussian,352.112676056338,3,0.8457816383652935,0.9813958904975115,0.8300466241499515,0.1146016929972356,0.7656020844688339,9,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na3_chiT1p0
131,direct,reduced unitary direct,gaussian,352.112676056338,3,0.8457254704272672,0.9813958904975115,0.8299915011663948,0.10706517648069576,0.7631239013711254,9,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na3_chiT1p0
132,single pulse,single_pulse,gaussian,352.112676056338,2,0.8420318093060379,0.9813958904975115,0.82636655732113,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT1p0_familyC
133,single pulse,single_pulse,gaussian,352.112676056338,2,0.8420267642904321,0.9813958904975115,0.8263616061635468,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT1p0_familyC
134,independent echo,echoed independent,rich envelope,1056.3380281690138,2,0.8670534059552955,0.9411952255805155,0.8160665260084485,1.6556142359474972,4.567777097414906,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_staggered_x_na2_chiT3p0
135,independent echo,echoed independent,rich envelope,1056.3380281690138,2,0.8670492310977002,0.9411952255805155,0.8160625966524124,2.0261441103705056,4.094036379607439,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na2_chiT3p0
136,direct,reduced unitary direct,gaussian,1760.5633802816897,4,0.8877686209221543,0.9103767869122359,0.8082039446366175,0.10765320093015623,0.19946932893897706,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na4_chiT5p0
137,direct,native direct strict,gaussian,1760.5633802816897,4,0.8877441168122402,0.9103767869122359,0.8081816366637679,0.11533320995339053,0.1934694687643216,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na4_chiT5p0
138,rich envelope,complex envelope,rich envelope,1760.5633802816897,2,0.8877254190725019,0.9103767869122359,0.8081646146755423,0.03522352295354354,0.6646707691636592,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT5p0
139,basis-expanded,basis expanded,rich envelope,1760.5633802816897,2,0.8866160241868166,0.9103767869122359,0.8071546473240954,0.03533613544178332,0.6681144650686526,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT5p0
140,direct,reduced unitary direct,gaussian,1760.5633802816897,4,0.8786087651765091,0.9103767869122359,0.7998650245943175,0.1813576701375311,0.20075134100879705,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na4_chiT5p0
141,direct,native direct strict,gaussian,1760.5633802816897,4,0.8785598247903118,0.9103767869122359,0.799820470402781,0.18764797139965997,0.19106736562762844,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na4_chiT5p0
142,single pulse,single_pulse,gaussian,1056.3380281690138,2,0.8417002606441983,0.9452195710415633,0.7955915593116811,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT3p0_familyC
143,single pulse,single_pulse,gaussian,1056.3380281690138,2,0.8416995906614154,0.9452195710415633,0.7955909260308425,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT3p0_familyC
144,direct,baseline multitone,gaussian,1056.3380281690138,2,0.841699338696821,0.9452195710415633,0.7955906878689767,,,6,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetC
145,direct,baseline multitone,gaussian,1056.3380281690138,2,0.8416990227007662,0.9452195710415633,0.7955903891833213,,,6,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT3p0_targetC
146,basis-expanded,basis expanded,gaussian,1056.3380281690138,2,0.8403196303851183,0.9452195710415633,0.7942865605704265,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetC
147,rich envelope,complex envelope,rich envelope,1056.3380281690138,2,0.8403188673235588,0.9452195710415633,0.7942858393097065,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetC
148,rich envelope,complex envelope,rich envelope,1056.3380281690138,2,0.8402841910267896,0.9452195710415633,0.7942530625953491,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT3p0_targetC
149,basis-expanded,basis expanded,gaussian,1056.3380281690138,2,0.8402791280103572,0.9452195710415633,0.7942482769331287,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT3p0_targetC
150,two-segment direct,symmetric two segment,gaussian,1056.3380281690138,2,0.8396195187849333,0.9452195710415633,0.7936248013840185,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT3p0_targetC
151,two-segment direct,symmetric two segment,gaussian,1056.3380281690138,2,0.8395969795715013,0.9452195710415633,0.7936034968783666,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetC
152,independent echo,echoed independent,rich envelope,1760.5633802816897,2,0.8677375755433187,0.906500787300615,0.7866047954003452,1.2842690603249216,4.911230525815536,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na2_chiT5p0
153,independent echo,echoed independent,rich envelope,1760.5633802816897,2,0.8677375688762508,0.906500787300615,0.7866047893566429,2.234433985985902,4.160018675642267,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_staggered_x_na2_chiT5p0
154,asymmetric echo,echoed asymmetric,rich envelope,1760.5633802816897,2,0.8677372360357476,0.906500787300615,0.7866044876364648,1.295390098639255,4.770780289292423,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_staggered_x_na2_chiT5p0
155,asymmetric echo,echoed asymmetric,rich envelope,1760.5633802816897,2,0.8677342358379198,0.906500787300615,0.7866017679547718,2.4165482297167102,4.187688347093314,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na2_chiT5p0
156,direct,reduced unitary direct,gaussian,1760.5633802816897,4,0.8582567137394587,0.9103767869122359,0.781336989399983,0.19987550151617972,0.28448045865025384,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT5p0_seed4101
157,direct,native direct strict,gaussian,1760.5633802816897,4,0.8581166607774909,0.9103767869122359,0.7812094884344692,0.21582316444584781,0.27194638377082925,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT5p0_seed4101
158,direct,reduced unitary direct,gaussian,1760.5633802816897,4,0.8579213082125625,0.9103767869122359,0.7810316439940946,0.1863614312041745,0.30324274590965533,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT5p0_seed4102
159,direct,native direct strict,gaussian,1760.5633802816897,4,0.8577456044499715,0.9103767869122359,0.7808716873672586,0.20491256535574126,0.28986740381323906,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT5p0_seed4102
160,rich envelope,complex envelope,rich envelope,1056.3380281690138,3,0.8218624958666345,0.9452195710415633,0.7768405157982089,0.09627279103171354,0.8075670772776803,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na3_chiT3p0
161,basis-expanded,basis expanded,rich envelope,1056.3380281690138,3,0.8195606308174402,0.9452195710415633,0.7746647479038139,0.09805277875339348,0.8127161871950421,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na3_chiT3p0
162,two-segment direct,symmetric two segment,rich envelope,1056.3380281690138,2,0.8183342152833731,0.9452195710415633,0.7735055159387842,0.05050287518906217,0.8705182463622169,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT3p0
163,basis-expanded,basis expanded,gaussian,1760.5633802816897,2,0.8426979943789964,0.9103767869122359,0.7671726924601362,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT5p0_targetC
164,basis-expanded,basis expanded,gaussian,1760.5633802816897,2,0.8426347323902768,0.9103767869122359,0.7671151002141119,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT5p0_targetC
165,rich envelope,complex envelope,rich envelope,1760.5633802816897,2,0.8426164295295603,0.9103767869122359,0.7670984377145815,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT5p0_targetC
166,rich envelope,complex envelope,rich envelope,1760.5633802816897,2,0.842555109545003,0.9103767869122359,0.7670426134240668,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT5p0_targetC
167,single pulse,single_pulse,gaussian,1760.5633802816897,2,0.8416662425542626,0.9103767869122359,0.7662334095490442,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT5p0_familyC
168,single pulse,single_pulse,gaussian,1760.5633802816897,2,0.8416660841637911,0.9103767869122359,0.7662332653540356,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT5p0_familyC
169,direct,baseline multitone,gaussian,1760.5633802816897,2,0.8416656082909717,0.9103767869122359,0.7662328321304673,,,6,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT5p0_targetC
170,direct,baseline multitone,gaussian,1760.5633802816897,2,0.8416650495987399,0.9103767869122359,0.7662323235100285,,,6,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT5p0_targetC
171,two-segment direct,symmetric two segment,gaussian,1760.5633802816897,2,0.8403578725092115,0.9103767869122359,0.7650422998313383,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT5p0_targetC
172,two-segment direct,symmetric two segment,gaussian,1760.5633802816897,2,0.8403399988062595,0.9103767869122359,0.7650260280270748,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT5p0_targetC
173,rich envelope,complex envelope,rich envelope,1056.3380281690138,3,0.8017365741785629,0.9452195710415633,0.7578171007333937,0.16761127381584354,0.7463917250559357,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT3p0
174,basis-expanded,basis expanded,rich envelope,1056.3380281690138,3,0.799300940918245,0.9452195710415633,0.7555148925078614,0.1669460973595612,0.7492839523050417,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT3p0
175,direct seed,gaussian seed,gaussian,352.112676056338,2,0.758475825405672,0.9813958904975115,0.7443650580948346,0.34672587827215856,0.8572491549913385,6,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na2_chiT1p0
176,direct seed,gaussian seed,gaussian,352.112676056338,2,0.758475825405672,0.9813958904975115,0.7443650580948346,0.34672587827215856,0.8572491549913385,6,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_staggered_x_na2_chiT1p0
177,two-segment direct,symmetric two segment,rich envelope,1760.5633802816897,2,0.8114373811897989,0.9103767869122359,0.7387137558680483,0.0241344041918274,0.8965131545109932,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT5p0
178,direct,native direct strict,gaussian,352.112676056338,4,0.7506353778887733,0.9813958904975115,0.7366704751220887,0.10895610680594875,0.9678664995778274,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4101
179,basis-expanded,basis expanded,gaussian,1760.5633802816897,2,0.8085818357047455,0.9103767869122359,0.7361141335444836,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT5p0_targetD_seed92360
180,direct,reduced unitary direct,gaussian,352.112676056338,4,0.749815966601757,0.9813958904975115,0.7358663082523836,0.08566597482378446,0.9549616256204064,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4101
181,rich envelope,complex envelope,rich envelope,1760.5633802816897,2,0.8079077496055462,0.9103767869122359,0.7355004612073924,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT5p0_targetD_seed92360
182,rich envelope,complex envelope,rich envelope,1056.3380281690138,2,0.7760494905235915,0.9452195710415633,0.7335371665397329,0.04258016984361888,0.8605736794724651,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na2_chiT3p0
183,rich envelope,complex envelope,rich envelope,1760.5633802816897,3,0.8034222235364711,0.9103767869122359,0.7314169423970167,0.12432562831921479,0.8284215230168824,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na3_chiT5p0
184,direct,native direct strict,gaussian,352.112676056338,4,0.7441994207070172,0.9813958904975115,0.7303542531924954,0.08660952342231915,1.0018704104251148,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_random_x_na4_chiT1p0_seed4101
185,basis-expanded,basis expanded,rich envelope,1760.5633802816897,3,0.8016056599741604,0.9103767869122359,0.7297631850979385,0.12650199931752107,0.8325212983324118,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na3_chiT5p0
186,direct,reduced unitary direct,gaussian,352.112676056338,4,0.7431913544845196,0.9813958904975115,0.7293649411443869,0.07443553516832632,0.9891162904252808,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_random_x_na4_chiT1p0_seed4101
187,direct,baseline multitone,gaussian,1760.5633802816897,2,0.8009059314983233,0.9103767869122359,0.7291261685363949,,,6,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT5p0_targetD_seed92360
188,basis-expanded,basis expanded,rich envelope,1056.3380281690138,2,0.7707899018305745,0.9452195710415633,0.7285657003714643,0.04191782289965826,0.8681184115413489,12,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na2_chiT3p0
189,single pulse,single_pulse,gaussian,352.112676056338,3,0.7408628137380278,0.9813958904975115,0.7270797208249238,,,9,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT1p0_familyC
