mode,n,family,variant,description,duration_ns,amplitude_scale,expected_pi_amplitude_MHz,amplitude_MHz,carrier_rotating_MHz,target_probability,source_probability,leakage_probability,subspace_population
storage,2,gaussian,sigma_0p24,Wide Gaussian,32.0,1.35,5.524271728019902,7.457766832826867,-261.3505365244608,0.7302404953056012,0.2697595046943988,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,32.0,1.5,5.524271728019902,8.286407592029853,-261.3505365244608,0.5040706289876434,0.49592937101235673,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,40.0,0.65,4.419417382415921,2.872621298570349,-261.3505365244608,0.7256207244246794,0.2743792755753207,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,40.0,0.8,4.419417382415921,3.5355339059327373,-261.3505365244608,0.9033826704799033,0.09661732952009652,1.942890293094024e-16,0.9999999999999998
storage,2,gaussian,sigma_0p24,Wide Gaussian,40.0,0.95,4.419417382415921,4.198446513295125,-261.3505365244608,0.9934857497994453,0.006514250200554907,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,40.0,1.05,4.419417382415921,4.640388251536717,-261.3505365244608,0.9942291734303869,0.005770826569613722,0.0,1.0000000000000007
storage,2,gaussian,sigma_0p24,Wide Gaussian,40.0,1.2,4.419417382415921,5.303300858899106,-261.3505365244608,0.9061870670300112,0.0938129329699889,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,40.0,1.35,4.419417382415921,5.966213466261494,-261.3505365244608,0.7298638414077556,0.2701361585922446,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,40.0,1.5,4.419417382415921,6.629126073623882,-261.3505365244608,0.5035925774485336,0.4964074225514664,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,60.0,0.65,2.9462782549439477,1.915080865713566,-261.3505365244608,0.7258519686618622,0.2741480313381378,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,60.0,0.8,2.9462782549439477,2.3570226039551585,-261.3505365244608,0.9035958881658989,0.096404111834101,1.3877787807814457e-16,0.9999999999999999
storage,2,gaussian,sigma_0p24,Wide Gaussian,60.0,0.95,2.9462782549439477,2.7989643421967503,-261.3505365244608,0.9935453559024356,0.006454644097564288,6.678685382510707e-17,0.9999999999999999
storage,2,gaussian,sigma_0p24,Wide Gaussian,60.0,1.05,2.9462782549439477,3.093592167691145,-261.3505365244608,0.9941646237682591,0.005835376231740998,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,60.0,1.2,2.9462782549439477,3.535533905932737,-261.3505365244608,0.9059093294823334,0.09409067051766677,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,60.0,1.35,2.9462782549439477,3.97747564417433,-261.3505365244608,0.7293844436713662,0.27061555632863404,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,60.0,1.5,2.9462782549439477,4.419417382415921,-261.3505365244608,0.5029712252869913,0.4970287747130086,5.551115123125783e-17,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,80.0,0.65,2.2097086912079607,1.4363106492851745,-261.3505365244608,0.7259744807779765,0.2740255192220233,1.6653345369377348e-16,0.9999999999999998
storage,2,gaussian,sigma_0p24,Wide Gaussian,80.0,0.8,2.2097086912079607,1.7677669529663687,-261.3505365244608,0.9036758447462079,0.09632415525379229,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,80.0,0.95,2.2097086912079607,2.0992232566475626,-261.3505365244608,0.9935777360150649,0.006422263984935185,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,80.0,1.05,2.2097086912079607,2.3201941257683587,-261.3505365244608,0.994131090631941,0.00586890936805904,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,80.0,1.2,2.2097086912079607,2.651650429449553,-261.3505365244608,0.905767919920013,0.09423208007998689,6.938893903907228e-17,0.9999999999999999
storage,2,gaussian,sigma_0p24,Wide Gaussian,80.0,1.35,2.2097086912079607,2.983106733130747,-261.3505365244608,0.7291283249447734,0.2708716750552268,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,80.0,1.5,2.2097086912079607,3.314563036811941,-261.3505365244608,0.5026739749548012,0.49732602504519896,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,120.0,0.65,1.4731391274719738,0.957540432856783,-261.3505365244608,0.7261076408439673,0.2738923591560325,2.220446049250313e-16,0.9999999999999998
storage,2,gaussian,sigma_0p24,Wide Gaussian,120.0,0.8,1.4731391274719738,1.1785113019775793,-261.3505365244608,0.9037819480134036,0.0962180519865966,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,120.0,0.95,1.4731391274719738,1.3994821710983751,-261.3505365244608,0.9936099117901358,0.006390088209864238,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,120.0,1.05,1.4731391274719738,1.5467960838455725,-261.3505365244608,0.9940968940875878,0.005903105912411947,2.185751579730777e-16,0.9999999999999998
storage,2,gaussian,sigma_0p24,Wide Gaussian,120.0,1.2,1.4731391274719738,1.7677669529663684,-261.3505365244608,0.9056196666717237,0.0943803333282764,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,120.0,1.35,1.4731391274719738,1.988737822087165,-261.3505365244608,0.7289031345181662,0.27109686548183326,4.996003610813204e-16,0.9999999999999996
storage,2,gaussian,sigma_0p24,Wide Gaussian,120.0,1.5,1.4731391274719738,2.2097086912079607,-261.3505365244608,0.5023731341492487,0.4976268658507512,1.1102230246251565e-16,0.9999999999999999
storage,2,gaussian,sigma_0p24,Wide Gaussian,160.0,0.65,1.1048543456039803,0.7181553246425872,-261.3505365244608,0.7261749223935122,0.27382507760648794,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,160.0,0.8,1.1048543456039803,0.8838834764831843,-261.3505365244608,0.9038354250562771,0.09616457494372266,2.220446049250313e-16,0.9999999999999998
storage,2,gaussian,sigma_0p24,Wide Gaussian,160.0,0.95,1.1048543456039803,1.0496116283237813,-261.3505365244608,0.993628826413011,0.0063711735869886885,3.3219954564955856e-16,0.9999999999999997
storage,2,gaussian,sigma_0p24,Wide Gaussian,160.0,1.05,1.1048543456039803,1.1600970628841794,-261.3505365244608,0.9940793664579957,0.005920633542004606,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,160.0,1.2,1.1048543456039803,1.3258252147247764,-261.3505365244608,0.9055448754643867,0.09445512453561303,3.0531133177191805e-16,0.9999999999999997
storage,2,gaussian,sigma_0p24,Wide Gaussian,160.0,1.35,1.1048543456039803,1.4915533665653735,-261.3505365244608,0.7287672993476125,0.2712327006523874,5.551115123125783e-17,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,160.0,1.5,1.1048543456039803,1.6572815184059706,-261.3505365244608,0.5022195722805353,0.49778042771946496,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,220.0,0.65,0.8035304331665312,0.5222947815582453,-261.3505365244608,0.7262299712059042,0.2737700287940957,1.6653345369377348e-16,0.9999999999999998
storage,2,gaussian,sigma_0p24,Wide Gaussian,220.0,0.8,0.8035304331665312,0.642824346533225,-261.3505365244608,0.9038835595672339,0.09611644043276596,1.6653345369377348e-16,0.9999999999999998
storage,2,gaussian,sigma_0p24,Wide Gaussian,220.0,0.95,0.8035304331665312,0.7633539115082045,-261.3505365244608,0.993642949005486,0.006357050994513827,1.7520707107365752e-16,0.9999999999999998
storage,2,gaussian,sigma_0p24,Wide Gaussian,220.0,1.05,0.8035304331665312,0.8437069548248578,-261.3505365244608,0.9940654092383459,0.005934590761654288,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,220.0,1.2,0.8035304331665312,0.9642365197998374,-261.3505365244608,0.9054754228959062,0.09452457710409383,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,220.0,1.35,0.8035304331665312,1.084766084774817,-261.3505365244608,0.7286529179628248,0.27134708203717506,1.1102230246251565e-16,0.9999999999999999
storage,2,gaussian,sigma_0p24,Wide Gaussian,220.0,1.5,0.8035304331665312,1.2052956497497969,-261.3505365244608,0.5021524517313749,0.497847548268625,1.1102230246251565e-16,0.9999999999999999
storage,2,gaussian,sigma_0p24,Wide Gaussian,300.0,0.65,0.5892556509887895,0.3830161731427132,-261.3505365244608,0.7266566695044688,0.27334333049553133,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,300.0,0.8,0.5892556509887895,0.4714045207910317,-261.3505365244608,0.904210676872342,0.09578932312765795,2.7755575615628914e-17,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,300.0,0.95,0.5892556509887895,0.55979286843935,-261.3505365244608,0.9936534430945483,0.00634655690545191,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,300.0,1.05,0.5892556509887895,0.618718433538229,-261.3505365244608,0.9940547190910339,0.0059452809089657836,2.8275992658421956e-16,0.9999999999999997
storage,2,gaussian,sigma_0p24,Wide Gaussian,300.0,1.2,0.5892556509887895,0.7071067811865474,-261.3505365244608,0.905444757098469,0.09455524290153106,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,300.0,1.35,0.5892556509887895,0.7954951288348658,-261.3505365244608,0.7287256646511733,0.27127433534882694,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,300.0,1.5,0.5892556509887895,0.8838834764831842,-261.3505365244608,0.5022247866068618,0.497775213393138,2.220446049250313e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,12.0,0.65,14.731391274719737,9.57540432856783,-261.3505365244608,0.7266111799431397,0.27338882005686066,0.0,1.0000000000000004
storage,2,cosine,raised_cosine,Single-lobe cosine,12.0,0.8,14.731391274719737,11.78511301977579,-261.3505365244608,0.9041980035967282,0.0958019964032722,0.0,1.0000000000000004
storage,2,cosine,raised_cosine,Single-lobe cosine,12.0,0.95,14.731391274719737,13.99482171098375,-261.3505365244608,0.9937457714485008,0.006254228551499421,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,12.0,1.05,14.731391274719737,15.467960838455726,-261.3505365244608,0.9939523391581006,0.006047660841899465,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,12.0,1.2,14.731391274719737,17.677669529663685,-261.3505365244608,0.9049747671465159,0.09502523285348383,2.498001805406602e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,12.0,1.35,14.731391274719737,19.887378220871646,-261.3505365244608,0.7277915191183907,0.2722084808816093,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,12.0,1.5,14.731391274719737,22.097086912079607,-261.3505365244608,0.5009950925888441,0.49900490741115583,5.551115123125783e-17,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,16.0,0.65,11.048543456039804,7.181553246425873,-261.3505365244608,0.7264856078467463,0.2735143921532539,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,16.0,0.8,11.048543456039804,8.838834764831843,-261.3505365244608,0.9040915107340396,0.0959084892659602,2.0816681711721685e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,16.0,0.95,11.048543456039804,10.496116283237813,-261.3505365244608,0.9937114089186015,0.006288591081398385,6.852157730108388e-17,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,16.0,1.05,11.048543456039804,11.600970628841793,-261.3505365244608,0.9939885752017789,0.0060114247982209984,1.448494102440634e-16,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,16.0,1.2,11.048543456039804,13.258252147247763,-261.3505365244608,0.9051348132601308,0.09486518673986914,6.938893903907228e-17,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,16.0,1.35,11.048543456039804,14.915533665653735,-261.3505365244608,0.7280608203628457,0.27193917963715436,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,16.0,1.5,11.048543456039804,16.572815184059706,-261.3505365244608,0.5013211684282949,0.49867883157170523,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,20.0,0.65,8.838834764831843,5.745242597140698,-261.3505365244608,0.7264332045411208,0.273566795458879,1.6653345369377348e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,20.0,0.8,8.838834764831843,7.071067811865475,-261.3505365244608,0.9040491165775867,0.09595088342241335,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,20.0,0.95,8.838834764831843,8.39689302659025,-261.3505365244608,0.9936966291001811,0.006303370899818958,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,20.0,1.05,8.838834764831843,9.280776503073435,-261.3505365244608,0.9940050705438273,0.005994929456172723,2.5153490401663703e-17,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,20.0,1.2,8.838834764831843,10.606601717798211,-261.3505365244608,0.9052056327497886,0.09479436725021147,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,20.0,1.35,8.838834764831843,11.932426932522988,-261.3505365244608,0.7281742527864113,0.27182574721358865,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,20.0,1.5,8.838834764831843,13.258252147247765,-261.3505365244608,0.501477082137004,0.49852291786299585,1.1102230246251565e-16,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,24.0,0.65,7.3656956373598685,4.787702164283915,-261.3505365244608,0.726398267638942,0.2736017323610579,1.1102230246251565e-16,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,24.0,0.8,7.3656956373598685,5.892556509887895,-261.3505365244608,0.9040237069790612,0.09597629302093869,1.1102230246251565e-16,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,24.0,0.95,7.3656956373598685,6.997410855491875,-261.3505365244608,0.9936894168113675,0.006310583188632625,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,24.0,1.05,7.3656956373598685,7.733980419227863,-261.3505365244608,0.9940131445706726,0.005986855429327526,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,24.0,1.2,7.3656956373598685,8.838834764831843,-261.3505365244608,0.9052392087337988,0.09476079126620075,4.3021142204224816e-16,0.9999999999999996
storage,2,cosine,raised_cosine,Single-lobe cosine,24.0,1.35,7.3656956373598685,9.943689110435823,-261.3505365244608,0.7282451208670483,0.27175487913295193,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,24.0,1.5,7.3656956373598685,11.048543456039804,-261.3505365244608,0.501558883838806,0.498441116161194,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,32.0,0.65,5.524271728019902,3.5907766232129363,-261.3505365244608,0.7263885174504512,0.27361148254954903,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,32.0,0.8,5.524271728019902,4.419417382415921,-261.3505365244608,0.9039986986748232,0.09600130132517676,5.551115123125783e-17,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,32.0,0.95,5.524271728019902,5.248058141618906,-261.3505365244608,0.9936819553865387,0.006318044613461149,1.5525775109992423e-16,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,32.0,1.05,5.524271728019902,5.8004853144208965,-261.3505365244608,0.9940210863060462,0.005978913693953816,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,32.0,1.2,5.524271728019902,6.6291260736238815,-261.3505365244608,0.9052770088777023,0.09472299112229784,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,32.0,1.35,5.524271728019902,7.457766832826867,-261.3505365244608,0.7283070405334225,0.271692959466577,4.440892098500626e-16,0.9999999999999996
storage,2,cosine,raised_cosine,Single-lobe cosine,32.0,1.5,5.524271728019902,8.286407592029853,-261.3505365244608,0.5016361778954389,0.49836382210456104,5.551115123125783e-17,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,40.0,0.65,4.419417382415921,2.872621298570349,-261.3505365244608,0.7263553183010145,0.2736446816989857,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,40.0,0.8,4.419417382415921,3.5355339059327373,-261.3505365244608,0.9039877531025969,0.09601224689740336,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,40.0,0.95,4.419417382415921,4.198446513295125,-261.3505365244608,0.9936788933061834,0.006321106693816719,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,40.0,1.05,4.419417382415921,4.640388251536717,-261.3505365244608,0.9940249224733523,0.005975077526647649,7.19910242530375e-17,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,40.0,1.2,4.419417382415921,5.303300858899106,-261.3505365244608,0.9052890104069062,0.09471098959309387,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,40.0,1.35,4.419417382415921,5.966213466261494,-261.3505365244608,0.7283294477560817,0.2716705522439183,5.551115123125783e-17,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,40.0,1.5,4.419417382415921,6.629126073623882,-261.3505365244608,0.5016812721159674,0.49831872788403253,1.1102230246251565e-16,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,60.0,0.65,2.9462782549439477,1.915080865713566,-261.3505365244608,0.726343892270144,0.27365610772985643,0.0,1.0000000000000004
storage,2,cosine,raised_cosine,Single-lobe cosine,60.0,0.8,2.9462782549439477,2.3570226039551585,-261.3505365244608,0.9040012350104101,0.09599876498958985,6.938893903907228e-17,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,60.0,0.95,2.9462782549439477,2.7989643421967503,-261.3505365244608,0.9936777039528695,0.006322296047130296,2.3071822230491534e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,60.0,1.05,2.9462782549439477,3.093592167691145,-261.3505365244608,0.9940294660157944,0.0059705339842056875,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,60.0,1.2,2.9462782549439477,3.535533905932737,-261.3505365244608,0.905304470154086,0.09469552984591405,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,60.0,1.35,2.9462782549439477,3.97747564417433,-261.3505365244608,0.7283603035892342,0.2716396964107656,2.220446049250313e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,60.0,1.5,2.9462782549439477,4.419417382415921,-261.3505365244608,0.5017037633421046,0.49829623665789524,1.1102230246251565e-16,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,80.0,0.65,2.2097086912079607,1.4363106492851745,-261.3505365244608,0.7263498413437001,0.27365015865629977,1.6653345369377348e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,80.0,0.8,2.2097086912079607,1.7677669529663687,-261.3505365244608,0.9039754047902956,0.09602459520970467,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,80.0,0.95,2.2097086912079607,2.0992232566475626,-261.3505365244608,0.9936734875288417,0.006326512471158673,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,80.0,1.05,2.2097086912079607,2.3201941257683587,-261.3505365244608,0.9940305613346787,0.005969438665321204,8.760353553682876e-17,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,80.0,1.2,2.2097086912079607,2.651650429449553,-261.3505365244608,0.9053167682238753,0.09468323177612496,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,80.0,1.35,2.2097086912079607,2.983106733130747,-261.3505365244608,0.7283751578698449,0.27162484213015536,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,80.0,1.5,2.2097086912079607,3.314563036811941,-261.3505365244608,0.5017166501276549,0.4982833498723452,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,120.0,0.65,1.4731391274719738,0.957540432856783,-261.3505365244608,0.7263464165876599,0.27365358341234025,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,120.0,0.8,1.4731391274719738,1.1785113019775793,-261.3505365244608,0.9039781419476997,0.0960218580523006,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,120.0,0.95,1.4731391274719738,1.3994821710983751,-261.3505365244608,0.9936736306583219,0.006326369341678204,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,120.0,1.05,1.4731391274719738,1.5467960838455725,-261.3505365244608,0.9940312738017477,0.005968726198252059,2.246466901389965e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,120.0,1.2,1.4731391274719738,1.7677669529663684,-261.3505365244608,0.9053172146240813,0.09468278537591872,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,120.0,1.35,1.4731391274719738,1.988737822087165,-261.3505365244608,0.7283796894458227,0.2716203105541773,5.551115123125783e-17,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,120.0,1.5,1.4731391274719738,2.2097086912079607,-261.3505365244608,0.501727758244569,0.498272241755431,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,160.0,0.65,1.1048543456039803,0.7181553246425872,-261.3505365244608,0.7263552789758356,0.2736447210241644,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,160.0,0.8,1.1048543456039803,0.8838834764831843,-261.3505365244608,0.9039836891883161,0.09601631081168385,8.326672684688674e-17,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,160.0,0.95,1.1048543456039803,1.0496116283237813,-261.3505365244608,0.9936751850394872,0.006324814960512987,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,160.0,1.05,1.1048543456039803,1.1600970628841794,-261.3505365244608,0.9940304232539938,0.0059695767460059244,2.5326962749261384e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,160.0,1.2,1.1048543456039803,1.3258252147247764,-261.3505365244608,0.9053285694614852,0.09467143053851478,1.3877787807814457e-17,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,160.0,1.35,1.1048543456039803,1.4915533665653735,-261.3505365244608,0.7283920772271291,0.2716079227728711,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,160.0,1.5,1.1048543456039803,1.6572815184059706,-261.3505365244608,0.5017453493857048,0.49825465061429547,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,220.0,0.65,0.8035304331665312,0.5222947815582453,-261.3505365244608,0.7263751319438337,0.2736248680561665,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,220.0,0.8,0.8035304331665312,0.642824346533225,-261.3505365244608,0.9039892480538929,0.09601075194610688,2.0816681711721685e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,220.0,0.95,0.8035304331665312,0.7633539115082045,-261.3505365244608,0.9936758138965631,0.006324186103437033,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,220.0,1.05,0.8035304331665312,0.8437069548248578,-261.3505365244608,0.9940286140031009,0.005971385996899274,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,220.0,1.2,0.8035304331665312,0.9642365197998374,-261.3505365244608,0.9053225444324021,0.09467745556759771,1.6653345369377348e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,220.0,1.35,0.8035304331665312,1.084766084774817,-261.3505365244608,0.7283876333798989,0.27161236662010096,1.6653345369377348e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,220.0,1.5,0.8035304331665312,1.2052956497497969,-261.3505365244608,0.501746168309447,0.49825383169055293,1.1102230246251565e-16,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,300.0,0.65,0.5892556509887895,0.3830161731427132,-261.3505365244608,0.7267337527421578,0.2732662472578422,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,300.0,0.8,0.5892556509887895,0.4714045207910317,-261.3505365244608,0.9040034666992441,0.09599653330075568,1.8041124150158794e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,300.0,0.95,0.5892556509887895,0.55979286843935,-261.3505365244608,0.99367904788576,0.006320952114240107,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,300.0,1.05,0.5892556509887895,0.618718433538229,-261.3505365244608,0.9939910383180248,0.006008961681975316,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,300.0,1.2,0.5892556509887895,0.7071067811865474,-261.3505365244608,0.9052391447869009,0.09476085521309904,2.7755575615628914e-17,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,300.0,1.35,0.5892556509887895,0.7954951288348658,-261.3505365244608,0.7283945510671664,0.27160544893283345,1.1102230246251565e-16,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,300.0,1.5,0.5892556509887895,0.8838834764831842,-261.3505365244608,0.501938453095007,0.49806154690499344,0.0,1.0000000000000004
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,12.0,0.65,14.731391274719737,9.57540432856783,-261.3505365244608,0.7261832331142835,0.27381676688571677,0.0,1.0000000000000002
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,12.0,0.8,14.731391274719737,11.78511301977579,-261.3505365244608,0.9038455114241132,0.09615448857588672,9.71445146547012e-17,0.9999999999999999
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,12.0,0.95,14.731391274719737,13.99482171098375,-261.3505365244608,0.9936257920380906,0.006374207961909374,0.0,1.0
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,12.0,1.05,14.731391274719737,15.467960838455726,-261.3505365244608,0.9940599849911154,0.005940015008884692,0.0,1.0
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,12.0,1.2,14.731391274719737,17.677669529663685,-261.3505365244608,0.9054761031708346,0.09452389682916527,1.249000902703301e-16,0.9999999999999999
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,12.0,1.35,14.731391274719737,19.887378220871646,-261.3505365244608,0.7286574773186696,0.27134252268133047,0.0,1.0
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,12.0,1.5,14.731391274719737,22.097086912079607,-261.3505365244608,0.5020764121278215,0.4979235878721786,0.0,1.0
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,16.0,0.65,11.048543456039804,7.181553246425873,-261.3505365244608,0.7260500911832948,0.27394990881670533,0.0,1.0
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,16.0,0.8,11.048543456039804,8.838834764831843,-261.3505365244608,0.9037404855260989,0.09625951447390073,4.0245584642661925e-16,0.9999999999999996
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,16.0,0.95,11.048543456039804,10.496116283237813,-261.3505365244608,0.9935992120379218,0.006400787962078229,0.0,1.0
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,16.0,1.05,11.048543456039804,11.600970628841793,-261.3505365244608,0.994107892730552,0.005892107269448233,0.0,1.0000000000000002
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,16.0,1.2,11.048543456039804,13.258252147247763,-261.3505365244608,0.9056533976088978,0.09434660239110224,0.0,1.0
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,16.0,1.35,11.048543456039804,14.915533665653735,-261.3505365244608,0.7289519451304697,0.2710480548695303,0.0,1.0
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,16.0,1.5,11.048543456039804,16.572815184059706,-261.3505365244608,0.5024488267599017,0.4975511732400984,0.0,1.0
